timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-02-18-19-28,16226579686333438,Tutorial,00:00:12.1994614,17,1,
21-06-02-18-19-40,16226579808556220,HouseAestheticBase,00:06:21.8360218,143,0,
21-06-02-18-26-02,16226583626985877,HouseAestheticSpace,00:02:30.0200018,143,0,
21-06-02-18-28-32,16226585127245418,HouseAestheticPostApo,00:02:52.4074097,13,0,
21-06-02-18-31-25,16226586851483192,HouseAestheticBase,00:00:19.0613670,143,0,
21-06-02-18-31-44,16226587042176223,HouseAestheticSpace,00:04:15.6490674,143,0,
21-06-02-18-35-59,16226589598726425,HouseAestheticPostApo,00:01:04.4557645,13,0,
21-06-02-18-37-04,16226590243427906,HouseAestheticBase,00:00:49.1292303,143,0,
21-06-02-18-37-53,16226590734804530,HouseAestheticSpace,00:00:24.6484410,143,0,
